date,value,minValue,maxValue
2015-01-08 18:52:19,134.682,-nan(ind),-nan(ind)
2015-01-08 18:57:19,223.053,-nan(ind),-nan(ind)
2015-01-08 19:02:19,275.8,-nan(ind),-nan(ind)
2015-01-08 19:07:19,274.267,-nan(ind),-nan(ind)
2015-01-08 19:12:19,14.3077,-nan(ind),-nan(ind)
2015-01-08 19:17:19,14.3077,-nan(ind),-nan(ind)
2015-01-08 19:22:19,14.3077,-nan(ind),-nan(ind)
2015-01-08 19:27:19,1510.58,-nan(ind),-nan(ind)
2015-01-08 19:32:19,1510.58,-nan(ind),-nan(ind)
2015-01-08 19:37:19,1647.91,-nan(ind),-nan(ind)
2015-01-08 19:42:19,12.7,-nan(ind),-nan(ind)
2015-01-08 19:47:19,14.0833,-nan(ind),-nan(ind)
2015-01-08 19:52:19,14.8462,-nan(ind),-nan(ind)
2015-01-08 19:57:19,6720.38,-nan(ind),-nan(ind)
2015-01-08 20:02:19,7464.76,-nan(ind),-nan(ind)
2015-01-08 20:07:19,7900.57,-nan(ind),-nan(ind)
2015-01-08 20:12:19,11222.7,-nan(ind),-nan(ind)
2015-01-08 20:17:19,11222.6,-nan(ind),-nan(ind)
2015-01-08 20:22:19,11238.3,-nan(ind),-nan(ind)
2015-01-08 20:27:19,12237.6,-nan(ind),-nan(ind)
2015-01-08 20:32:19,12240.1,-nan(ind),-nan(ind)
2015-01-08 20:37:19,11286.2,-nan(ind),-nan(ind)
2015-01-08 20:42:19,10014.5,-nan(ind),-nan(ind)
2015-01-08 20:47:19,8248,-nan(ind),-nan(ind)
2015-01-08 20:52:19,7398.74,-nan(ind),-nan(ind)
2015-01-08 20:57:19,28.5455,-nan(ind),-nan(ind)
2015-01-08 21:02:19,28.1429,-nan(ind),-nan(ind)
2015-01-08 21:07:19,9.05263,-nan(ind),-nan(ind)
2015-01-08 21:12:19,1067.78,-nan(ind),-nan(ind)
2015-01-08 21:17:19,1130,-nan(ind),-nan(ind)
2015-01-08 21:22:19,963.6,-nan(ind),-nan(ind)
2015-01-08 21:27:19,133.647,-nan(ind),-nan(ind)
2015-01-08 21:32:19,132.412,-nan(ind),-nan(ind)
2015-01-08 21:37:19,142.412,-nan(ind),-nan(ind)
2015-01-08 21:42:19,18.8824,-nan(ind),-nan(ind)
2015-01-08 21:47:19,21.4118,-nan(ind),-nan(ind)
2015-01-08 21:52:19,51.7778,-nan(ind),-nan(ind)
2015-01-08 21:57:19,51.7778,-nan(ind),-nan(ind)
2015-01-08 22:02:19,49.5556,-nan(ind),-nan(ind)
2015-01-08 22:07:19,5.9,-nan(ind),-nan(ind)
2015-01-08 22:12:19,12.6364,-nan(ind),-nan(ind)
2015-01-08 22:17:19,12.6364,-nan(ind),-nan(ind)
2015-01-08 22:22:19,15.75,-nan(ind),-nan(ind)
2015-01-08 22:27:19,839.333,-nan(ind),-nan(ind)
2015-01-08 22:32:19,839.333,-nan(ind),-nan(ind)
2015-01-08 22:37:19,812.526,-nan(ind),-nan(ind)
2015-01-08 22:42:19,1144.06,-nan(ind),-nan(ind)
2015-01-08 22:47:19,1082,-nan(ind),-nan(ind)
2015-01-08 22:52:19,915.857,-nan(ind),-nan(ind)
2015-01-08 22:57:19,56.619,-nan(ind),-nan(ind)
2015-01-08 23:02:19,55.7273,-nan(ind),-nan(ind)
2015-01-08 23:07:19,58.5,-nan(ind),-nan(ind)
2015-01-08 23:12:19,123.643,-nan(ind),-nan(ind)
2015-01-08 23:17:19,127.975,-nan(ind),-nan(ind)
2015-01-08 23:22:19,158.344,-nan(ind),-nan(ind)
2015-01-08 23:27:19,163.406,-nan(ind),-nan(ind)
2015-01-08 23:32:19,152.694,-nan(ind),-nan(ind)
2015-01-08 23:37:19,152.417,-nan(ind),-nan(ind)
2015-01-08 23:42:19,272.763,-nan(ind),-nan(ind)
2015-01-08 23:47:19,281.972,-nan(ind),-nan(ind)
2015-01-08 23:52:19,298.559,-nan(ind),-nan(ind)
2015-01-08 23:57:19,879.237,-nan(ind),-nan(ind)
2015-01-09 00:02:19,926.417,-nan(ind),-nan(ind)
2015-01-09 00:07:19,877.658,-nan(ind),-nan(ind)
2015-01-09 00:12:19,810.05,-nan(ind),-nan(ind)
2015-01-09 00:17:19,771.524,-nan(ind),-nan(ind)
2015-01-09 00:22:19,758.273,-nan(ind),-nan(ind)
2015-01-09 00:27:19,269.239,-nan(ind),-nan(ind)
2015-01-09 00:32:19,269.239,-nan(ind),-nan(ind)
2015-01-09 00:37:19,269.239,-nan(ind),-nan(ind)
2015-01-09 00:42:19,257.614,-nan(ind),-nan(ind)
2015-01-09 00:47:19,108.325,-nan(ind),-nan(ind)
2015-01-09 00:52:19,88.7632,-nan(ind),-nan(ind)
2015-01-09 00:57:19,92.1316,-nan(ind),-nan(ind)
2015-01-09 01:02:19,87.1833,-nan(ind),-nan(ind)
2015-01-09 01:07:19,87.1833,-nan(ind),-nan(ind)
2015-01-09 01:12:19,57.6833,-nan(ind),-nan(ind)
2015-01-09 01:17:19,57.6833,-nan(ind),-nan(ind)
2015-01-09 01:22:19,57.6833,-nan(ind),-nan(ind)
2015-01-09 01:27:19,814.883,-nan(ind),-nan(ind)
2015-01-09 01:32:19,858.132,-nan(ind),-nan(ind)
2015-01-09 01:37:19,858.132,-nan(ind),-nan(ind)
2015-01-09 01:42:19,111.194,-nan(ind),-nan(ind)
2015-01-09 01:47:19,111.194,-nan(ind),-nan(ind)
2015-01-09 01:52:19,111.194,-nan(ind),-nan(ind)
2015-01-09 01:57:19,63.0294,-nan(ind),-nan(ind)
2015-01-09 02:02:19,63.0294,-nan(ind),-nan(ind)
2015-01-09 02:07:19,63.0294,-nan(ind),-nan(ind)
2015-01-09 02:12:19,68.9722,-nan(ind),-nan(ind)
2015-01-09 02:17:19,68.9722,-nan(ind),-nan(ind)
2015-01-09 02:22:19,68.9722,-nan(ind),-nan(ind)
2015-01-09 02:27:19,1003.97,-nan(ind),-nan(ind)
2015-01-09 02:32:19,1003.97,-nan(ind),-nan(ind)
2015-01-09 02:37:19,1003.97,-nan(ind),-nan(ind)
2015-01-09 02:42:19,951.5,-nan(ind),-nan(ind)
2015-01-09 02:47:19,951.5,-nan(ind),-nan(ind)
2015-01-09 02:52:19,951.5,-nan(ind),-nan(ind)
2015-01-09 02:57:19,126.194,-nan(ind),-nan(ind)
2015-01-09 03:02:19,119.553,-nan(ind),-nan(ind)
2015-01-09 03:07:19,119.553,-nan(ind),-nan(ind)
2015-01-09 03:12:19,119.553,-nan(ind),-nan(ind)
2015-01-09 03:17:19,119.553,-nan(ind),-nan(ind)
2015-01-09 03:22:19,119.553,-nan(ind),-nan(ind)
2015-01-09 03:27:19,64.8158,-nan(ind),-nan(ind)
2015-01-09 03:32:19,68.4167,-nan(ind),-nan(ind)
2015-01-09 03:37:19,68.4167,-nan(ind),-nan(ind)
2015-01-09 03:42:19,1226.19,-nan(ind),-nan(ind)
2015-01-09 03:47:19,1226.19,-nan(ind),-nan(ind)
2015-01-09 03:52:19,1161.66,-nan(ind),-nan(ind)
2015-01-09 03:57:19,90.6053,-nan(ind),-nan(ind)
2015-01-09 04:02:19,90.6053,-nan(ind),-nan(ind)
2015-01-09 04:07:19,95.6389,-nan(ind),-nan(ind)
2015-01-09 04:12:19,130.079,-nan(ind),-nan(ind)
2015-01-09 04:17:19,135.806,-nan(ind),-nan(ind)
2015-01-09 04:22:19,135.806,-nan(ind),-nan(ind)
2015-01-09 04:27:19,65.2813,-nan(ind),-nan(ind)
2015-01-09 04:32:19,65.2813,-nan(ind),-nan(ind)
2015-01-09 04:37:19,65.2813,-nan(ind),-nan(ind)
2015-01-09 04:42:19,65.7941,-nan(ind),-nan(ind)
2015-01-09 04:47:19,62.1944,-nan(ind),-nan(ind)
2015-01-09 04:52:19,62.1944,-nan(ind),-nan(ind)
2015-01-09 04:57:19,1391.42,-nan(ind),-nan(ind)
2015-01-09 05:02:19,1391.42,-nan(ind),-nan(ind)
2015-01-09 05:07:19,1391.42,-nan(ind),-nan(ind)
2015-01-09 05:12:19,60.1389,-nan(ind),-nan(ind)
2015-01-09 05:17:19,60.1389,-nan(ind),-nan(ind)
2015-01-09 05:22:19,56.9737,-nan(ind),-nan(ind)
2015-01-09 05:27:19,56.9737,-nan(ind),-nan(ind)
2015-01-09 05:32:19,56.9737,-nan(ind),-nan(ind)
2015-01-09 05:37:19,56.9737,-nan(ind),-nan(ind)
2015-01-09 05:42:19,118.184,-nan(ind),-nan(ind)
2015-01-09 05:47:19,118.184,-nan(ind),-nan(ind)
2015-01-09 05:52:19,118.184,-nan(ind),-nan(ind)
2015-01-09 05:57:19,124.275,-nan(ind),-nan(ind)
2015-01-09 06:02:19,130.816,-nan(ind),-nan(ind)
2015-01-09 06:07:19,130.816,-nan(ind),-nan(ind)
2015-01-09 06:12:19,1246.41,-nan(ind),-nan(ind)
2015-01-09 06:17:19,1060.35,-nan(ind),-nan(ind)
2015-01-09 06:22:19,1115.68,-nan(ind),-nan(ind)
2015-01-09 06:27:19,66,-nan(ind),-nan(ind)
2015-01-09 06:32:19,80.9167,-nan(ind),-nan(ind)
2015-01-09 06:37:19,69.9286,-nan(ind),-nan(ind)
2015-01-09 06:42:19,59.3529,-nan(ind),-nan(ind)
2015-01-09 06:47:19,56.0556,-nan(ind),-nan(ind)
2015-01-09 06:52:19,59.3529,-nan(ind),-nan(ind)
2015-01-09 06:57:19,88.8333,-nan(ind),-nan(ind)
2015-01-09 07:02:19,88.8333,-nan(ind),-nan(ind)
2015-01-09 07:07:19,94.0588,-nan(ind),-nan(ind)
2015-01-09 07:12:19,187.421,-nan(ind),-nan(ind)
2015-01-09 07:17:19,179.4,-nan(ind),-nan(ind)
2015-01-09 07:22:19,202.182,-nan(ind),-nan(ind)
2015-01-09 07:27:19,1113,-nan(ind),-nan(ind)
2015-01-09 07:32:19,1113,-nan(ind),-nan(ind)
2015-01-09 07:37:19,1064.61,-nan(ind),-nan(ind)
2015-01-09 07:42:19,8028,-nan(ind),-nan(ind)
2015-01-09 07:47:19,7693.5,-nan(ind),-nan(ind)
2015-01-09 07:52:19,8028,-nan(ind),-nan(ind)
2015-01-09 07:57:19,131.857,-nan(ind),-nan(ind)
2015-01-09 08:02:19,131.857,-nan(ind),-nan(ind)
2015-01-09 08:07:19,125.864,-nan(ind),-nan(ind)
2015-01-09 08:12:19,151.87,-nan(ind),-nan(ind)
2015-01-09 08:17:19,151.87,-nan(ind),-nan(ind)
2015-01-09 08:22:19,158.773,-nan(ind),-nan(ind)
2015-01-09 08:27:19,123.913,-nan(ind),-nan(ind)
2015-01-09 08:32:19,123.913,-nan(ind),-nan(ind)
2015-01-09 08:37:19,123.913,-nan(ind),-nan(ind)
2015-01-09 08:42:19,1152.48,-nan(ind),-nan(ind)
2015-01-09 08:47:19,1152.48,-nan(ind),-nan(ind)
2015-01-09 08:52:19,1083.21,-nan(ind),-nan(ind)
2015-01-09 08:57:19,94.125,-nan(ind),-nan(ind)
2015-01-09 09:02:19,94.125,-nan(ind),-nan(ind)
2015-01-09 09:07:19,96.913,-nan(ind),-nan(ind)
2015-01-09 09:12:19,131.304,-nan(ind),-nan(ind)
2015-01-09 09:17:19,131.391,-nan(ind),-nan(ind)
2015-01-09 09:22:19,131.391,-nan(ind),-nan(ind)
2015-01-09 09:27:19,88.5455,-nan(ind),-nan(ind)
2015-01-09 09:32:19,88.5455,-nan(ind),-nan(ind)
2015-01-09 09:37:19,84.6957,-nan(ind),-nan(ind)
2015-01-09 09:42:19,113.625,-nan(ind),-nan(ind)
2015-01-09 09:47:19,117.304,-nan(ind),-nan(ind)
2015-01-09 09:52:19,117.304,-nan(ind),-nan(ind)
2015-01-09 09:57:19,85.6957,-nan(ind),-nan(ind)
2015-01-09 10:02:19,85.6957,-nan(ind),-nan(ind)
2015-01-09 10:07:19,83.25,-nan(ind),-nan(ind)
2015-01-09 10:12:19,516.083,-nan(ind),-nan(ind)
2015-01-09 10:17:19,516.083,-nan(ind),-nan(ind)
2015-01-09 10:22:19,495.44,-nan(ind),-nan(ind)
2015-01-09 10:27:19,81.0833,-nan(ind),-nan(ind)
2015-01-09 10:32:19,81.0833,-nan(ind),-nan(ind)
2015-01-09 10:37:19,77.2692,-nan(ind),-nan(ind)
2015-01-09 10:42:19,100.357,-nan(ind),-nan(ind)
2015-01-09 10:47:19,100.357,-nan(ind),-nan(ind)
2015-01-09 10:52:19,103.111,-nan(ind),-nan(ind)
2015-01-09 10:57:19,489.63,-nan(ind),-nan(ind)
2015-01-09 11:02:19,528.8,-nan(ind),-nan(ind)
2015-01-09 11:07:19,574.957,-nan(ind),-nan(ind)
2015-01-09 11:12:19,595.905,-nan(ind),-nan(ind)
2015-01-09 11:17:19,569.182,-nan(ind),-nan(ind)
2015-01-09 11:22:19,569.023,-nan(ind),-nan(ind)
2015-01-09 11:27:19,88.1522,-nan(ind),-nan(ind)
2015-01-09 11:32:19,85.6875,-nan(ind),-nan(ind)
2015-01-09 11:37:19,84.6042,-nan(ind),-nan(ind)
2015-01-09 11:42:19,128.727,-nan(ind),-nan(ind)
2015-01-09 11:47:19,123.13,-nan(ind),-nan(ind)
2015-01-09 11:52:19,115.4,-nan(ind),-nan(ind)
2015-01-09 11:57:19,60.04,-nan(ind),-nan(ind)
2015-01-09 12:02:19,62.5417,-nan(ind),-nan(ind)
2015-01-09 12:07:19,64.1304,-nan(ind),-nan(ind)
2015-01-09 12:12:19,577.739,-nan(ind),-nan(ind)
2015-01-09 12:17:19,577.652,-nan(ind),-nan(ind)
2015-01-09 12:22:19,602.773,-nan(ind),-nan(ind)
2015-01-09 12:27:19,545.143,-nan(ind),-nan(ind)
2015-01-09 12:32:19,521.636,-nan(ind),-nan(ind)
2015-01-09 12:37:19,479.333,-nan(ind),-nan(ind)
2015-01-09 12:42:19,105.348,-nan(ind),-nan(ind)
2015-01-09 12:47:19,105.348,-nan(ind),-nan(ind)
2015-01-09 12:52:19,108.864,-nan(ind),-nan(ind)
2015-01-09 12:57:19,1202.95,-nan(ind),-nan(ind)
2015-01-09 13:02:19,1202.95,-nan(ind),-nan(ind)
2015-01-09 13:07:19,1468.11,-nan(ind),-nan(ind)
2015-01-09 13:12:19,137.235,-nan(ind),-nan(ind)
2015-01-09 13:17:19,136.176,-nan(ind),-nan(ind)
2015-01-09 13:22:19,128.611,-nan(ind),-nan(ind)
2015-01-09 13:27:19,82.5263,-nan(ind),-nan(ind)
2015-01-09 13:32:19,82.4737,-nan(ind),-nan(ind)
2015-01-09 13:37:19,82.4737,-nan(ind),-nan(ind)
2015-01-09 13:42:19,637.895,-nan(ind),-nan(ind)
2015-01-09 13:47:19,636.474,-nan(ind),-nan(ind)
2015-01-09 13:52:19,612.429,-nan(ind),-nan(ind)
2015-01-09 13:57:19,93.2292,-nan(ind),-nan(ind)
2015-01-09 14:02:19,99.3125,-nan(ind),-nan(ind)
2015-01-09 14:07:19,68.3958,-nan(ind),-nan(ind)
2015-01-09 14:12:19,108.14,-nan(ind),-nan(ind)
2015-01-09 14:17:19,108.063,-nan(ind),-nan(ind)
2015-01-09 14:22:19,103.74,-nan(ind),-nan(ind)
2015-01-09 14:27:19,63.2292,-nan(ind),-nan(ind)
2015-01-09 14:32:19,60.98,-nan(ind),-nan(ind)
2015-01-09 14:37:19,63.5208,-nan(ind),-nan(ind)
2015-01-09 14:42:19,114.833,-nan(ind),-nan(ind)
2015-01-09 14:47:19,118.981,-nan(ind),-nan(ind)
2015-01-09 14:52:19,118.981,-nan(ind),-nan(ind)
2015-01-09 14:57:19,465.712,-nan(ind),-nan(ind)
2015-01-09 15:02:19,466.596,-nan(ind),-nan(ind)
2015-01-09 15:07:19,466.596,-nan(ind),-nan(ind)
2015-01-09 15:12:19,125.1,-nan(ind),-nan(ind)
2015-01-09 15:17:19,125.1,-nan(ind),-nan(ind)
2015-01-09 15:22:19,140.977,-nan(ind),-nan(ind)
2015-01-09 15:27:19,5156.84,-nan(ind),-nan(ind)
2015-01-09 15:32:19,5157.12,-nan(ind),-nan(ind)
2015-01-09 15:37:19,5157.12,-nan(ind),-nan(ind)
2015-01-09 15:42:19,5925.22,-nan(ind),-nan(ind)
2015-01-09 15:47:19,5925.1,-nan(ind),-nan(ind)
2015-01-09 15:52:19,6220.25,-nan(ind),-nan(ind)
2015-01-09 15:57:19,6122.95,-nan(ind),-nan(ind)
2015-01-09 16:02:19,6122.95,-nan(ind),-nan(ind)
2015-01-09 16:07:19,6122.95,-nan(ind),-nan(ind)
2015-01-09 16:12:19,6595.45,-nan(ind),-nan(ind)
2015-01-09 16:17:19,6595.45,-nan(ind),-nan(ind)
2015-01-09 16:22:19,5737.91,-nan(ind),-nan(ind)
2015-01-09 16:27:19,5806.67,-nan(ind),-nan(ind)
2015-01-09 16:32:19,5808.1,-nan(ind),-nan(ind)
2015-01-09 16:37:19,6097.25,-nan(ind),-nan(ind)
2015-01-09 16:42:19,6642.35,-nan(ind),-nan(ind)
2015-01-09 16:47:19,6038.18,-nan(ind),-nan(ind)
2015-01-09 16:52:19,6038.18,-nan(ind),-nan(ind)
2015-01-09 16:57:19,5290.32,-nan(ind),-nan(ind)
2015-01-09 17:02:19,5291.36,-nan(ind),-nan(ind)
2015-01-09 17:07:19,6010.77,-nan(ind),-nan(ind)
2015-01-09 17:12:19,6334.48,-nan(ind),-nan(ind)
2015-01-09 17:17:19,6050.09,-nan(ind),-nan(ind)
2015-01-09 17:22:19,5547.25,-nan(ind),-nan(ind)
2015-01-09 17:27:19,5474.62,-nan(ind),-nan(ind)
2015-01-09 17:32:19,5475.23,-nan(ind),-nan(ind)
2015-01-09 17:37:19,5084.89,-nan(ind),-nan(ind)
2015-01-09 17:42:19,4942.48,-nan(ind),-nan(ind)
2015-01-09 17:47:19,4766.61,-nan(ind),-nan(ind)
2015-01-09 17:52:19,4943.33,-nan(ind),-nan(ind)
2015-01-09 17:57:19,26476,-nan(ind),-nan(ind)
2015-01-09 18:02:19,26477.2,-nan(ind),-nan(ind)
2015-01-09 18:07:19,24661.6,-nan(ind),-nan(ind)
2015-01-09 18:12:19,4851.47,-nan(ind),-nan(ind)
2015-01-09 18:17:19,4694.42,-nan(ind),-nan(ind)
2015-01-09 18:22:19,4569.84,-nan(ind),-nan(ind)
2015-01-09 18:27:19,9525.81,-nan(ind),-nan(ind)
2015-01-09 18:32:19,9832.19,-nan(ind),-nan(ind)
2015-01-09 18:37:19,11183.2,-nan(ind),-nan(ind)
2015-01-09 18:42:19,4922.04,-nan(ind),-nan(ind)
2015-01-09 18:47:19,5421.78,-nan(ind),-nan(ind)
2015-01-09 18:52:19,5667.18,-nan(ind),-nan(ind)
2015-01-09 18:57:19,214.765,-nan(ind),-nan(ind)
2015-01-09 19:02:19,129.2,-nan(ind),-nan(ind)
2015-01-09 19:07:19,129.2,-nan(ind),-nan(ind)
2015-01-09 19:12:19,69.2143,-nan(ind),-nan(ind)
2015-01-09 19:17:19,71.2308,-nan(ind),-nan(ind)
2015-01-09 19:22:19,71.2308,-nan(ind),-nan(ind)
2015-01-09 19:27:19,37.0714,-nan(ind),-nan(ind)
2015-01-09 19:32:19,37.0714,-nan(ind),-nan(ind)
2015-01-09 19:37:19,37.0714,-nan(ind),-nan(ind)
2015-01-09 19:42:19,35,-nan(ind),-nan(ind)
2015-01-09 19:47:19,35,-nan(ind),-nan(ind)
2015-01-09 19:52:19,32.6667,-nan(ind),-nan(ind)
2015-01-09 19:57:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:02:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:07:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:12:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:17:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:22:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:27:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:32:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:37:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:42:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:47:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:52:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 20:57:19,7532.94,-nan(ind),-nan(ind)
2015-01-09 21:02:19,80.7,-nan(ind),-nan(ind)
2015-01-09 21:07:19,84.9474,-nan(ind),-nan(ind)
2015-01-09 21:12:19,734.824,-nan(ind),-nan(ind)
2015-01-09 21:17:19,697.056,-nan(ind),-nan(ind)
2015-01-09 21:22:19,612.381,-nan(ind),-nan(ind)
2015-01-09 21:27:19,93,-nan(ind),-nan(ind)
2015-01-09 21:32:19,141.8,-nan(ind),-nan(ind)
2015-01-09 21:37:19,142.25,-nan(ind),-nan(ind)
2015-01-09 21:42:19,148.435,-nan(ind),-nan(ind)
2015-01-09 21:47:19,153.773,-nan(ind),-nan(ind)
2015-01-09 21:52:19,208.4,-nan(ind),-nan(ind)
2015-01-09 21:57:19,198.476,-nan(ind),-nan(ind)
2015-01-09 22:02:19,169.905,-nan(ind),-nan(ind)
2015-01-09 22:07:19,1083.05,-nan(ind),-nan(ind)
2015-01-09 22:12:19,1031.5,-nan(ind),-nan(ind)
2015-01-09 22:17:19,900.783,-nan(ind),-nan(ind)
2015-01-09 22:22:19,858,-nan(ind),-nan(ind)
2015-01-09 22:27:19,924.667,-nan(ind),-nan(ind)
2015-01-09 22:32:19,998.053,-nan(ind),-nan(ind)
2015-01-09 22:37:19,997.211,-nan(ind),-nan(ind)
2015-01-09 22:42:19,928.789,-nan(ind),-nan(ind)
2015-01-09 22:47:19,928.789,-nan(ind),-nan(ind)
2015-01-09 22:52:19,840.429,-nan(ind),-nan(ind)
2015-01-09 22:57:19,1464.85,-nan(ind),-nan(ind)
2015-01-09 23:02:19,1395.1,-nan(ind),-nan(ind)
2015-01-09 23:07:19,1331.59,-nan(ind),-nan(ind)
2015-01-09 23:12:19,876.591,-nan(ind),-nan(ind)
2015-01-09 23:17:19,876.591,-nan(ind),-nan(ind)
2015-01-09 23:22:19,914.25,-nan(ind),-nan(ind)
2015-01-09 23:27:19,864.75,-nan(ind),-nan(ind)
2015-01-09 23:32:19,824.714,-nan(ind),-nan(ind)
2015-01-09 23:37:19,865.6,-nan(ind),-nan(ind)
2015-01-09 23:42:19,831.524,-nan(ind),-nan(ind)
2015-01-09 23:47:19,831.524,-nan(ind),-nan(ind)
2015-01-09 23:52:19,831.524,-nan(ind),-nan(ind)
2015-01-09 23:57:19,1415.6,-nan(ind),-nan(ind)
2015-01-10 00:02:19,1488.37,-nan(ind),-nan(ind)
2015-01-10 00:07:19,1488.37,-nan(ind),-nan(ind)
2015-01-10 00:12:19,1413.84,-nan(ind),-nan(ind)
